#{"t_start": 1716641042.527058, "env_id": "None"}
r,l,t
-49.0,51,258.466803
-48.0,50,258.486336
-51.0,53,258.498855
-54.0,56,258.54547
-49.0,51,258.560003
-50.0,52,258.573532
-51.0,53,258.613131
-49.0,51,258.626654
-46.0,48,258.698841
-49.0,51,258.783929
-49.0,51,258.800545
-51.0,53,258.817614
-48.0,50,258.861224
-47.0,49,258.876266
-48.0,50,258.888273
-44.0,46,258.915307
-44.0,46,258.926823
-42.0,44,258.941369
-42.0,44,258.985462
-41.0,43,258.994496
-41.0,43,259.004017
-41.0,43,259.033426
-41.0,43,259.040379
-41.0,43,259.119572
-42.0,44,259.168684
-44.0,46,259.181217
-42.0,44,259.198305
-42.0,44,259.24336
-45.0,47,259.259395
-45.0,47,259.270909
-46.0,48,259.309878
-46.0,48,259.324916
-47.0,49,259.339437
-47.0,49,259.460214
-48.0,50,259.479815
-47.0,49,259.489846
-60.0,62,259.55054
-48.0,50,259.55454
-49.0,51,259.567058
-46.0,48,259.614532
-48.0,50,259.622047
-47.0,49,259.635568
-47.0,49,259.675647
-48.0,50,259.681643
-45.0,47,259.688673
-45.0,47,259.747992
-45.0,47,259.753
-47.0,49,259.761512
-46.0,48,259.859292
-46.0,48,259.880354
-47.0,49,259.914941
-43.0,45,259.985964
-48.0,50,259.987467
-46.0,48,260.001
-48.0,50,260.055349
-49.0,51,260.058864
-47.0,49,260.073376
-45.0,47,260.120602
-45.0,47,260.122685
-44.0,46,260.132197
-45.0,47,260.193836
-46.0,48,260.194837
-44.0,46,260.202348
-48.0,50,260.340727
-51.0,53,260.35025
-63.0,65,260.370282
-70.0,144,260.702891
-45.0,47,260.782079
-121.0,225,260.793605
-47.0,49,260.841642
-47.0,49,260.888261
-47.0,49,260.935855
-58.0,70,261.090056
-48.0,346,261.105112
-46.0,48,261.166754
-46.0,48,261.184292
-46.0,48,261.238695
-45.0,47,261.246207
-93.0,147,261.258719
-40.0,42,261.293786
-44.0,46,261.378001
-44.0,46,261.4081
-41.0,43,261.442674
-45.0,47,261.469784
-47.0,49,261.491329
-43.0,45,261.555686
-66.0,68,261.568198
-44.0,46,261.627326
-44.0,46,261.637841
-130.0,146,261.654356
-53.0,55,261.696423
-47.0,49,261.769112
-45.0,47,261.805205
-42.0,44,261.841231
-42.0,44,261.84623
-42.0,44,261.873793
-46.0,48,261.916394
-45.0,47,261.920393
-48.0,50,261.940226
-51.0,53,261.9873
-40.0,42,262.004838
-59.0,61,262.005838
-28.0,38,262.134576
-36.0,38,262.144644
-36.0,38,262.145645
-39.0,41,262.198775
-40.0,42,262.213795
-40.0,42,262.214799
-39.0,41,262.253196
-39.0,41,262.269243
-39.0,41,262.269243
-38.0,40,262.306293
-38.0,40,262.325046
-38.0,40,262.326046
-39.0,41,262.357593
-38.0,40,262.367105
-39.0,41,262.368107
-38.0,40,262.417855
-39.0,41,262.432379
-39.0,41,262.432379
-40.0,42,262.483989
-39.0,41,262.587111
-39.0,41,262.587111
-39.0,41,262.626757
-39.0,41,262.651307
-39.0,41,262.651307
-39.0,41,262.701899
-39.0,41,262.713413
-40.0,42,262.713917
-39.0,41,262.748494
-39.0,41,262.770088
-39.0,41,262.774085
-44.0,46,262.825207
-43.0,45,262.835719
-43.0,45,262.836719
-39.0,41,262.869135
-44.0,46,262.964393
-43.0,45,262.964393
-47.0,49,263.032538
-46.0,48,263.057961
-46.0,48,263.057961
-46.0,48,263.105552
-46.0,48,263.125593
-46.0,48,263.125593
-44.0,46,263.165287
-40.0,42,263.181807
-40.0,42,263.181807
-38.0,40,263.2219
-40.0,42,263.233417
-42.0,44,263.241929
-44.0,46,263.282003
-44.0,46,263.298606
-47.0,49,263.305131
-46.0,48,263.434696
-45.0,47,263.445743
-46.0,48,263.454942
-44.0,46,263.500306
-47.0,49,263.524856
-44.0,46,263.528863
-45.0,47,263.569748
-45.0,47,263.58327
-45.0,47,263.58827
-40.0,42,263.66859
-41.0,43,263.686301
-44.0,46,263.686301
-46.0,48,263.724376
-50.0,52,263.845684
-52.0,54,263.847694
-49.0,51,263.929842
-49.0,51,263.931354
-73.0,75,263.932359
-42.0,44,263.996437
-43.0,45,263.998435
-44.0,46,264.002433
-45.0,47,264.052613
-45.0,47,264.058125
-45.0,47,264.063145
-41.0,43,264.113961
-41.0,43,264.117963
-41.0,43,264.118961
-39.0,41,264.255324
-45.0,47,264.262386
-45.0,47,264.268384
-53.0,55,264.379351
-66.0,82,264.408507
-81.0,83,264.417034
-52.0,54,264.463125
-49.0,51,264.478802
-48.0,50,264.481804
-49.0,51,264.519934
-48.0,50,264.604588
-48.0,50,264.610585
-51.0,53,264.674738
-48.0,50,264.690774
-49.0,51,264.696294
-45.0,47,264.736378
-46.0,48,264.748898
-45.0,47,264.752406
-43.0,45,264.797719
-45.0,47,264.816759
-45.0,47,264.820759
-48.0,50,264.856307
-49.0,51,264.890911
-50.0,52,264.900434
-48.0,50,264.939083
-44.0,46,264.952605
-43.0,45,264.957118
-46.0,48,265.075429
-46.0,48,265.096001
-48.0,50,265.104466
-43.0,45,265.157069
-40.0,42,265.170597
-42.0,44,265.180821
-49.0,51,265.228982
-47.0,49,265.24501
-45.0,47,265.250014
-48.0,50,265.302144
-49.0,51,265.316177
-48.0,50,265.368306
-48.0,50,265.449919
-48.0,50,265.460093
-49.0,51,265.479136
-47.0,49,265.534264
-46.0,48,265.539268
-46.0,48,265.546442
-45.0,47,265.597043
-44.0,46,265.606553
-45.0,47,265.613555
-45.0,47,265.662701
-46.0,48,265.671217
-46.0,48,265.678217
-49.0,51,265.818789
-49.0,51,265.836326
-50.0,52,265.845853
-47.0,49,265.90067
-47.0,49,265.911184
-44.0,46,265.917703
-39.0,41,265.959612
-39.0,41,265.968129
-40.0,42,265.972127
-40.0,42,266.014743
-40.0,42,266.02827
-40.0,42,266.03379
-43.0,45,266.073646
-43.0,45,266.090181
-40.0,42,266.092181
-45.0,47,266.23454
-44.0,46,266.241538
-46.0,48,266.248066
-68.0,70,266.341826
-59.0,61,266.344827
-61.0,73,266.354346
-47.0,49,266.400429
-46.0,48,266.400429
-47.0,49,266.435008
-48.0,50,266.587883
-49.0,51,266.587883
-46.0,48,266.598912
-47.0,49,266.655485
-48.0,50,266.662003
-49.0,51,266.671512
-47.0,49,266.730629
-48.0,50,266.73263
-47.0,49,266.74115
-42.0,44,266.793327
-45.0,47,266.803373
-45.0,47,266.851466
-43.0,45,266.934669
-43.0,45,266.941202
-42.0,44,266.949721
-45.0,47,267.018397
-47.0,49,267.027909
-47.0,49,267.032909
-44.0,46,267.067985
-40.0,42,267.072986
-43.0,45,267.090016
-47.0,49,267.142128
-47.0,49,267.14713
-47.0,49,267.155339
-45.0,47,267.260576
-42.0,44,267.261575
-45.0,47,267.311219
-48.0,50,267.373255
-47.0,49,267.374255
-46.0,48,267.388303
-48.0,50,267.4482
-48.0,50,267.4482
-46.0,48,267.463245
-48.0,50,267.525886
-49.0,51,267.526886
-68.0,70,267.574968
-62.0,64,267.625498
-64.0,66,267.628498
-56.0,58,267.65459
-45.0,47,267.810986
-46.0,48,267.819516
-45.0,47,267.858598
-44.0,46,267.898843
-46.0,48,267.905849
-48.0,50,267.9364
-49.0,51,267.974101
-82.0,84,268.136282
-73.0,81,268.162944
-68.0,70,268.193515
-50.0,52,268.253571
-48.0,50,268.270082
-50.0,52,268.287113
-47.0,49,268.317784
-41.0,43,268.332308
-37.0,39,268.361657
-39.0,41,268.389202
-37.0,39,268.399228
-37.0,39,268.413759
-38.0,40,268.446323
-38.0,40,268.548555
-37.0,39,268.565007
-47.0,49,268.622119
-50.0,52,268.642127
-51.0,53,268.66319
-45.0,47,268.706833
-45.0,47,268.718865
-45.0,47,268.733399
-40.0,42,268.763585
-40.0,42,268.784092
-39.0,41,268.90794
-40.0,42,268.946047
-38.0,40,268.959574
-38.0,40,268.980624
-41.0,43,269.032748
-40.0,42,269.040257
-40.0,42,269.056773
-45.0,47,269.096644
-46.0,48,269.108342
-47.0,49,269.1284
-44.0,46,269.17203
-45.0,47,269.184556
-46.0,48,269.203124
-41.0,43,269.366529
-41.0,43,269.392078
-40.0,42,269.413412
-40.0,42,269.45622
-41.0,43,269.48529
-42.0,44,269.502337
-50.0,52,269.537576
-44.0,46,269.545101
-45.0,47,269.570136
-44.0,46,269.62327
-42.0,44,269.62427
-42.0,44,269.642309
-45.0,47,269.684028
-46.0,48,269.740183
-45.0,47,269.794799
-42.0,44,269.835402
-41.0,43,269.842923
-40.0,42,269.869954
-40.0,42,269.911153
-40.0,42,269.912152
-40.0,42,269.925688
-41.0,43,269.967266
-40.0,42,269.968271
-40.0,42,269.988293
-39.0,41,270.017858
-39.0,41,270.018856
-41.0,43,270.043207
-41.0,43,270.079761
-43.0,45,270.08076
-45.0,47,270.10431
-43.0,45,270.14139
-44.0,46,270.14139
-41.0,43,270.15941
-42.0,44,270.194976
-42.0,44,270.194976
-41.0,43,270.231034
-45.0,47,270.272809
-45.0,47,270.272809
-45.0,47,270.288841
-48.0,50,270.335971
-48.0,50,270.335971
-67.0,69,270.478307
-64.0,72,270.540972
-64.0,74,270.543479
-58.0,80,270.617673
-49.0,51,270.630263
-48.0,50,270.633263
-42.0,44,270.67921
-42.0,44,270.697254
-41.0,43,270.697254
-44.0,46,270.848622
-45.0,47,270.86566
-46.0,48,270.866661
-44.0,46,270.923297
-42.0,44,270.941338
-42.0,44,270.942338
-44.0,46,270.987417
-43.0,45,271.00501
-43.0,45,271.008008
-47.0,49,271.083501
-45.0,47,271.093028
-48.0,50,271.098027
-40.0,42,271.232115
-39.0,41,271.241635
-39.0,41,271.242635
-44.0,46,271.300413
-46.0,48,271.31849
-45.0,47,271.319487
-46.0,48,271.374094
-46.0,48,271.384622
-46.0,48,271.384622
-47.0,49,271.44971
-45.0,47,271.523401
-47.0,49,271.5244
-47.0,49,271.591716
-45.0,47,271.597718
-45.0,47,271.601742
-44.0,46,271.66133
-47.0,49,271.676352
-86.0,88,271.734051
-49.0,51,271.736051
-48.0,50,271.749081
-45.0,47,271.87841
-44.0,46,271.881415
-47.0,49,271.893937
-44.0,46,271.948654
-47.0,49,271.957181
-40.0,42,271.964706
-48.0,50,272.012281
-46.0,48,272.015279
-44.0,46,272.016636
-41.0,43,272.071018
-43.0,45,272.077018
-44.0,46,272.081544
-49.0,51,272.145151
-48.0,50,272.152161
-48.0,50,272.154682
-48.0,50,272.357655
-48.0,50,272.361662
-49.0,51,272.365664
-50.0,52,272.448392
-68.0,70,272.482733
-76.0,78,272.495246
-49.0,51,272.514804
-45.0,47,272.540835
-48.0,50,272.566877
-75.0,77,272.724895
-68.0,70,272.831928
-197.0,199,272.894597
-165.0,167,272.894597
-48.0,50,272.914133
-49.0,51,272.960034
-57.0,59,272.972564
-54.0,56,273.045779
-54.0,56,273.10652
-52.0,54,273.112521
-53.0,55,273.141102
-52.0,54,273.18618
-49.0,51,273.189694
-49.0,51,273.203714
-159.0,227,273.468302
-178.0,250,273.586444
-179.0,279,273.615015
-47.0,49,273.615015
-40.0,42,273.656325
-39.0,41,273.681883
-41.0,43,273.687885
-39.0,41,273.727986
-38.0,40,273.739503
-39.0,41,273.744026
-48.0,50,273.80219
-47.0,49,273.814236
-45.0,47,273.817833
-47.0,49,273.867732
-48.0,50,273.880245
-49.0,51,273.880245
-50.0,52,274.051157
-46.0,48,274.060674
-46.0,48,274.060674
-43.0,45,274.136858
-39.0,41,274.139381
-39.0,41,274.139381
-40.0,42,274.180494
-40.0,42,274.183443
-44.0,46,274.188443
-46.0,48,274.322814
-47.0,49,274.343852
-50.0,52,274.353389
-54.0,56,274.412012
-58.0,60,274.424527
-64.0,70,274.455088
-50.0,52,274.483652
-48.0,50,274.49218
-44.0,46,274.511213
-40.0,42,274.545195
-42.0,44,274.561711
-42.0,44,274.576734
-44.0,46,274.601774
-49.0,51,274.621136
-66.0,68,274.741435
-38.0,40,274.802574
-37.0,39,274.860367
-120.0,144,274.882022
-58.0,60,275.048052
-39.0,41,275.109675
-210.0,262,275.168831
-47.0,49,275.191383
-175.0,177,275.195895
-43.0,45,275.216447
-40.0,42,275.258537
-40.0,42,275.283616
-39.0,41,275.315692
-39.0,41,275.336729
-38.0,40,275.340727
-40.0,42,275.370267
-39.0,41,275.487113
-40.0,42,275.49268
-39.0,41,275.522211
-39.0,41,275.541248
-41.0,43,275.559304
-41.0,43,275.592469
-40.0,42,275.61603
-41.0,43,275.626551
-40.0,42,275.652578
-40.0,42,275.680978
-41.0,43,275.692494
-41.0,43,275.799871
-41.0,43,275.824957
-40.0,42,275.835479
-52.0,54,275.893649
-39.0,41,275.894647
-39.0,41,275.909697
-39.0,41,275.965298
-39.0,41,275.965298
-46.0,48,275.99485
-63.0,71,276.061269
-62.0,72,276.063275
-49.0,81,276.17209
-47.0,49,276.207168
-47.0,49,276.209188
-41.0,43,276.24737
-44.0,46,276.286383
-46.0,48,276.29038
-46.0,48,276.31091
-51.0,53,276.353978
-45.0,47,276.464773
-58.0,82,276.482316
-129.0,141,276.55737
-46.0,48,276.55937
-44.0,46,276.562895
-45.0,47,276.626763
-45.0,47,276.629761
-45.0,47,276.63276
-43.0,45,276.685838
-44.0,46,276.691365
-44.0,46,276.693366
-50.0,52,276.753518
-50.0,52,276.760514
-50.0,52,276.762021
-56.0,80,276.854561
-71.0,85,276.865079
-63.0,89,276.867079
-47.0,49,276.919173
-46.0,48,276.9297
-45.0,47,276.933208
-47.0,49,276.983252
-50.0,52,276.997266
-49.0,51,276.997266
-47.0,49,277.048345
-49.0,51,277.158623
-49.0,51,277.158623
-67.0,69,277.238776
-53.0,55,277.239776
-54.0,56,277.240777
-41.0,43,277.301918
-41.0,43,277.306425
-42.0,44,277.306425
-45.0,47,277.363187
-45.0,47,277.368189
-45.0,47,277.368189
-46.0,48,277.429536
-45.0,47,277.430537
-47.0,49,277.434047
-46.0,48,277.485117
-46.0,48,277.486116
-46.0,48,277.489636
-54.0,56,277.564039
-53.0,55,277.64975
-72.0,74,277.677812
-49.0,51,277.724456
-54.0,56,277.732957
-40.0,42,277.733965
-41.0,43,277.793575
-42.0,44,277.801088
-45.0,47,277.806088
-44.0,46,277.841647
-43.0,45,277.856172
-44.0,46,277.863703
-51.0,53,277.925996
-59.0,61,278.028265
-57.0,83,278.062383
-49.0,51,278.14958
-43.0,45,278.2288
-102.0,156,278.263381
-111.0,157,278.278426
-46.0,48,278.306134
-48.0,50,278.429479
-48.0,50,278.449522
-45.0,47,278.467035
-40.0,42,278.489077
-39.0,41,278.522192
-43.0,45,278.541729
-48.0,50,278.563579
-49.0,51,278.580612
-62.0,74,278.644247
-54.0,56,278.646249
-66.0,70,278.678608
-73.0,75,278.802423
-72.0,74,278.811474
-72.0,74,278.864653
-64.0,66,278.919788
-69.0,71,278.925787
-72.0,74,278.975371
-67.0,69,279.011435
-67.0,69,279.017957
-50.0,52,279.039001
-46.0,48,279.155939
-46.0,48,279.165454
-48.0,50,279.192289
-47.0,49,279.239412
-46.0,48,279.242412
-47.0,49,279.273548
-50.0,52,279.311334
-52.0,54,279.316339
-51.0,53,279.342371
-45.0,47,279.377356
-44.0,46,279.383354
-43.0,45,279.406381
-43.0,45,279.43438
-43.0,45,279.521093
-48.0,50,279.561713
-50.0,52,279.608804
-67.0,69,279.640377
-59.0,79,279.746157
-140.0,156,279.82838
-46.0,48,279.888517
-54.0,56,279.943634
-105.0,187,279.944634
-56.0,76,279.99848
-50.0,52,280.012
-50.0,52,280.013283
-97.0,141,280.24879
-85.0,135,280.275359
-122.0,150,280.298415
-46.0,48,280.336038
-44.0,46,280.344054
-45.0,47,280.371569
-59.0,71,280.445447
-54.0,74,280.454962
-53.0,129,280.552628
-49.0,51,280.697982
-49.0,51,280.77382
-37.0,39,280.861156
-178.0,234,280.89285
-50.0,52,280.942423
-45.0,47,280.960471
-146.0,304,280.977505
-40.0,42,280.993019
-39.0,41,281.012078
-39.0,41,281.031641
-38.0,40,281.050285
-39.0,41,281.066808
-41.0,43,281.08585
-39.0,41,281.098378
-40.0,42,281.116943
-43.0,45,281.140973
-43.0,45,281.155204
-45.0,47,281.179761
-48.0,50,281.349938
-42.0,44,281.356948
-44.0,46,281.401064
-46.0,48,281.440666
-45.0,47,281.445176
-45.0,47,281.481314
-43.0,45,281.508858
-46.0,48,281.51837
-45.0,47,281.546926
-38.0,40,281.568986
-38.0,40,281.575511
-39.0,41,281.6066
-38.0,40,281.62918
-38.0,40,281.635179
-39.0,41,281.666746
-40.0,42,281.758597
-42.0,44,281.778644
-48.0,50,281.824247
-48.0,50,281.853799
-48.0,50,281.872406
-47.0,49,281.909965
-48.0,50,281.928005
-47.0,49,281.936525
-43.0,45,281.964574
-46.0,48,281.999305
-48.0,50,282.009321
-121.0,155,282.314773
-127.0,155,282.34605
-44.0,46,282.384128
-49.0,51,282.462317
-85.0,87,282.472836
-46.0,48,282.616708
-49.0,51,282.633765
-193.0,287,282.639273
-45.0,47,282.691825
-44.0,46,282.707883
-43.0,45,282.708886
-45.0,47,282.757566
-46.0,48,282.76962
-47.0,49,282.77062
-50.0,52,282.826313
-49.0,51,282.845353
-48.0,50,282.846352
-50.0,52,283.004228
-49.0,51,283.016252
-49.0,51,283.020262
-44.0,46,283.07186
-41.0,43,283.088903
-41.0,43,283.089903
-44.0,46,283.141621
-43.0,45,283.148626
-45.0,47,283.152681
-124.0,158,283.357312
-122.0,158,283.366831
-135.0,165,283.380347
-49.0,51,283.440531
-50.0,52,283.448535
-51.0,53,283.463409
-129.0,153,283.811111
-118.0,158,283.831675
-112.0,156,283.853736
-42.0,44,283.887811
-43.0,45,284.063334
-44.0,46,284.087395
-39.0,41,284.149141
-45.0,47,284.195273
-46.0,48,284.216319
-47.0,49,284.285597
-51.0,53,284.330547
-50.0,52,284.346116
-49.0,51,284.393248
-48.0,50,284.453936
-47.0,49,284.47247
-49.0,51,284.7262
-45.0,47,284.803522
-49.0,51,284.839739
-45.0,47,284.881444
-47.0,49,284.929099
-47.0,49,284.964674
-45.0,47,284.99677
-45.0,47,285.029354
-48.0,50,285.064124
-46.0,48,285.096714
-45.0,47,285.128673
-43.0,45,285.150719
-45.0,47,285.185306
-51.0,53,285.366041
-56.0,58,285.453801
-63.0,79,285.467442
-51.0,53,285.495501
-48.0,50,285.571355
-48.0,50,285.57987
-48.0,50,285.60193
-46.0,48,285.657029
-47.0,49,285.68522
-45.0,47,285.713375
-39.0,41,285.753468
-40.0,42,285.777598
-43.0,45,285.812177
-46.0,48,285.976931
-46.0,48,285.991109
-48.0,50,286.0595
-49.0,51,286.139844
-49.0,51,286.171447
-46.0,48,286.209916
-46.0,48,286.254416
-46.0,48,286.269462
-48.0,50,286.290517
-52.0,54,286.331434
-51.0,53,286.356499
-48.0,50,286.376694
-48.0,50,286.454452
-51.0,89,286.67421
-102.0,158,286.840822
-47.0,49,287.042439
-116.0,168,287.098155
-47.0,49,287.122136
-48.0,50,287.172713
-53.0,85,287.23584
-50.0,52,287.243901
-105.0,323,287.249414
-145.0,147,287.448562
-136.0,148,287.463611
-151.0,159,287.590431
-98.0,148,287.800927
-119.0,149,287.827021
-124.0,178,287.835541
-50.0,52,287.878623
-49.0,51,287.915187
-48.0,50,287.920708
-48.0,50,287.967827
-49.0,51,288.008924
-49.0,51,288.013926
-50.0,52,288.053532
-52.0,54,288.082951
-50.0,52,288.087952
-47.0,49,288.234342
-51.0,53,288.285972
-50.0,52,288.286971
-47.0,49,288.358596
-46.0,48,288.358596
-75.0,77,288.363599
-30.0,38,288.41119
-37.0,39,288.413194
-37.0,39,288.419195
-42.0,44,288.510175
-45.0,47,288.516176
-45.0,47,288.589377
-43.0,45,288.652051
-43.0,45,288.657561
-44.0,46,288.662569
-43.0,45,288.721215
-43.0,45,288.725723
-43.0,45,288.730226
-44.0,46,288.773243
-40.0,42,288.773243
-46.0,48,288.789761
-39.0,41,288.851419
-41.0,43,288.853423
-38.0,40,288.860936
-41.0,43,288.896933
-41.0,43,288.89994
-38.0,40,288.90609
-39.0,41,289.038425
-39.0,41,289.039423
-39.0,41,289.045656
-46.0,48,289.126158
-47.0,49,289.129167
-44.0,46,289.133168
-45.0,47,289.189285
-45.0,47,289.194293
-46.0,48,289.198292
-47.0,49,289.271446
-48.0,50,289.276513
-47.0,49,289.278515
-49.0,51,289.458478
-49.0,51,289.463481
-49.0,51,289.471014
-73.0,155,289.884309
-99.0,161,289.885316
-73.0,183,289.924893
-158.0,242,290.362302
-147.0,247,290.369318
-150.0,244,290.423742
-47.0,49,290.457456
-47.0,49,290.467985
-49.0,51,290.515608
-49.0,51,290.651957
-51.0,53,290.668484
-50.0,52,290.705567
-50.0,52,290.735716
-64.0,66,290.823323
-94.0,144,290.855922
-93.0,151,290.901617
-60.0,92,290.936178
-51.0,79,291.001496
-103.0,161,291.243492
-44.0,46,291.309294
-133.0,175,291.331848
-192.0,294,291.349893
-48.0,50,291.382458
-47.0,49,291.425285
-49.0,51,291.45738
-49.0,51,291.486771
-50.0,52,291.601087
-50.0,52,291.633198
-49.0,51,291.671759
-49.0,51,291.71186
-47.0,49,291.728895
-48.0,50,291.76242
-48.0,50,291.802204
-55.0,57,291.827865
-48.0,50,291.846966
-49.0,51,292.000856
-51.0,53,292.078058
-50.0,52,292.119681
-52.0,54,292.152752
-53.0,55,292.178309
-51.0,53,292.192353
-51.0,53,292.223452
-53.0,55,292.254012
-51.0,53,292.266529
-54.0,78,292.337613
-91.0,181,292.611417
-47.0,49,292.688672
-81.0,83,292.881154
-52.0,54,292.972858
-78.0,372,292.999413
-51.0,53,293.056551
-69.0,365,293.061056
-51.0,81,293.203618
-51.0,53,293.220139
-50.0,52,293.221644
-46.0,48,293.283451
-44.0,46,293.29597
-45.0,47,293.297026
-48.0,50,293.351994
-49.0,51,293.3681
-50.0,52,293.369102
-48.0,50,293.422711
-40.0,86,293.482858
-68.0,82,293.5341
-120.0,156,293.574176
-49.0,83,293.599225
-46.0,48,293.601225
-49.0,79,293.670871
-51.0,79,293.878366
-96.0,158,293.896401
-106.0,162,293.9014
-96.0,264,294.626872
-48.0,50,294.903193
-75.0,361,294.982604
-69.0,417,295.035724
-85.0,161,295.236091
-47.0,49,295.314581
-114.0,156,295.359923
-46.0,48,295.377617
-48.0,50,295.499739
-136.0,140,295.721846
-22.0,448,295.802515
-167.0,303,296.002446
-41.0,85,296.027771
-147.0,149,296.036282
-49.0,51,296.084407
-50.0,52,296.107438
-49.0,51,296.112958
-66.0,68,296.18564
-146.0,148,296.448879
-151.0,153,296.459403
-155.0,157,296.522497
-54.0,56,296.528003
-61.0,79,296.566804
-124.0,164,296.95793
-131.0,177,296.978977
-160.0,162,296.98398
-53.0,77,297.055863
-129.0,161,297.318109
-110.0,168,297.323113
-50.0,80,297.426371
-52.0,78,297.427371
-138.0,300,297.707546
-122.0,158,298.019892
-134.0,346,298.379159
-124.0,152,298.686972
-51.0,53,298.776235
-196.0,500,298.81433
-146.0,178,299.251978
-255.0,347,299.321687
-158.0,220,299.36758
-108.0,144,299.526703
-51.0,53,299.607374
-103.0,167,299.637935
-59.0,195,299.637935
-103.0,161,299.971445
-149.0,299,300.170357
-54.0,56,300.348433
-53.0,55,300.450706
-54.0,56,300.539972
-112.0,456,300.563528
-47.0,49,300.710271
-50.0,52,300.746841
-118.0,372,300.801476
-68.0,222,301.182281
-57.0,93,301.408759
-117.0,375,301.426783
-145.0,391,301.48392
-155.0,157,301.685803
-78.0,232,301.719435
-87.0,225,301.728954
-49.0,51,301.750987
-45.0,47,301.773017
-51.0,53,301.936542
-51.0,53,301.969636
-96.0,162,302.217137
-84.0,284,302.565417
-96.0,158,302.606994
-43.0,45,302.644043
-43.0,45,302.674766
-101.0,335,302.683273
-43.0,45,302.833185
-43.0,45,302.875798
-43.0,45,302.881807
-46.0,48,302.932453
-48.0,50,302.981135
-47.0,49,302.983144
-46.0,82,303.080594
-69.0,71,303.243337
-121.0,153,303.317529
-128.0,160,303.329056
-49.0,51,303.372505
-49.0,51,303.435653
-48.0,50,303.444179
-47.0,49,303.483469
-45.0,83,303.592614
-50.0,84,303.60413
-48.0,50,303.669279
-48.0,50,303.676802
-96.0,168,303.774546
-109.0,147,304.061677
-121.0,305,304.515867
-145.0,265,304.585882
-166.0,500,304.769777
-98.0,232,304.915188
-50.0,52,304.999372
-82.0,176,305.108144
-51.0,53,305.1413
-83.0,165,305.533191
-83.0,471,305.566814
-50.0,52,305.600886
-48.0,50,305.63243
-51.0,53,305.678349
-87.0,335,305.717392
-137.0,149,305.916377
-51.0,53,306.01379
-166.0,172,306.015791
-124.0,150,306.03382
-49.0,81,306.118216
-55.0,57,306.18967
-97.0,153,306.288397
-122.0,160,306.343032
-47.0,49,306.350563
-50.0,52,306.397051
-117.0,143,306.563342
-95.0,155,306.570853
-98.0,148,306.59288
-52.0,54,306.658312
-49.0,81,306.659318
-58.0,88,306.677938
-46.0,48,306.728127
-46.0,48,306.729128
-57.0,77,306.78422
-104.0,172,307.056375
-109.0,175,307.06139
-100.0,150,307.104477
-63.0,89,307.298246
-94.0,144,307.375956
-70.0,72,307.412537
-92.0,150,307.422057
-51.0,53,307.467631
-65.0,67,307.534787
-64.0,66,307.542316
-50.0,52,307.663122
-51.0,53,307.730767
-51.0,53,307.745294
-52.0,54,307.769842
-52.0,54,307.827979
-52.0,54,307.834976
-53.0,55,307.848929
-119.0,147,308.12517
-121.0,149,308.152708
-124.0,190,308.191787
-110.0,150,308.441043
-121.0,439,309.020621
-306.0,500,309.119856
-161.0,401,309.256559
-38.0,40,309.306633
-41.0,43,309.363498
-116.0,190,309.390541
-110.0,192,309.411581
-50.0,52,309.503816
-40.0,42,309.519328
-46.0,48,309.553118
-52.0,54,309.584184
-57.0,59,309.670416
-138.0,140,309.719493
-40.0,42,309.724009
-143.0,145,309.84031
-41.0,43,309.863888
-42.0,44,309.869889
-118.0,154,310.070307
-112.0,154,310.091337
-115.0,155,310.097857
